Action,Portfolio,Broker & acct,Asset class,Ticker / ISIN / Reference,Security name,Currency,Trade date, Executed unit price , Executed quantity ,Transaction cost
Sell,FGI,LGT,Equities,9961 HK Equity,TRIP.COM GROUP LTD,HKD,6/6/2024, 407.00 ," (1,000)",0
Buy,FGI,LGT,Cash,Cash - USD,Cash - USD,USD,6/6/2024," 1,660,098.24 ", 1 ,0
Sell,FGI,LGT,Cash,Cash - HKD,Cash - HKD,HKD,6/6/2024," 12,975,327.84 ", (1),0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,6/6/2024," 271,841.38 ", 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,6/6/2024," 232,238.79 ", 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,6/6/2024," 210,393.10 ", 1 ,0
Sell,FGI,LGT,Equities,728 HK Equity,CHINA TELECOM CORP LTD-H,HKD,7/6/2024, 4.40 ," (150,000)",0
Sell,FGI,LGT,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,7/6/2024, 5.06 ," (120,000)",0
Buy,Personal,HSBC,Equities,700 HK Equity,TENCENT HOLDINGS LTD,HKD,7/6/2024, 374.60 ," 1,000 ",0
Buy,Sinowell,HSBC,Equities,700 HK Equity,TENCENT HOLDINGS LTD,HKD,7/6/2024, 374.60 ," 1,000 ",0
Sell,FGI,LGT,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,11/6/2024, 5.21 ," (100,000)",0
Sell,Personal,HSBC,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,11/6/2024, 5.22 ," (120,000)",0
Sell,Sinowell,HSBC,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,11/6/2024, 5.22 ," (120,000)",0
Buy,FGI,LGT,Equities,1398 HK Equity,IND & COMM BK OF CHINA-H,HKD,12/6/2024, 4.32 ," 280,000 ",0
Buy,Personal,HSBC,Equities,1398 HK Equity,IND & COMM BK OF CHINA-H,HKD,12/6/2024, 4.32 ," 200,000 ",0
Buy,Sinowell,HSBC,Equities,1398 HK Equity,IND & COMM BK OF CHINA-H,HKD,12/6/2024, 4.32 ," 200,000 ",0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,17/6/2024, 648.00 , 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,17/6/2024, 432.00 , 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,17/6/2024, 432.00 , 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,17/6/2024," 6,225.00 ", 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,17/6/2024," 6,847.50 ", 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,17/6/2024," 6,847.50 ", 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,17/6/2024," 11,473.80 ", 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,17/6/2024," 9,932.54 ", 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,17/6/2024," 6,507.53 ", 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,17/6/2024," 3,322.66 ", 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,17/6/2024," 1,993.59 ", 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others - USD),Cash - Accrued Dividend (Others - USD),USD,17/6/2024," 1,993.59 ", 1 ,0
Buy,FGI,LGT,Equities,GOOGL US Equity,ALPHABET INC-CL A,USD,18/6/2024, 177.51 , 400 ,0
Sell,FGI,LGT,Equities,STZ US Equity,CONSTELLATION BRANDS INC-A,USD,18/6/2024, 263.00 , (300),0
Buy,Personal,HSBC,Equities,GOOGL US Equity,ALPHABET INC-CL A,USD,19/6/2024, 176.00 , 600 ,0
Buy,Sinowell,HSBC,Equities,GOOGL US Equity,ALPHABET INC-CL A,USD,19/6/2024, 176.00 , 600 ,0
Sell,Personal,HSBC,Equities,STZ US Equity,CONSTELLATION BRANDS INC-A,USD,19/6/2024, 263.00 , (200),0
Sell,Sinowell,HSBC,Equities,STZ US Equity,CONSTELLATION BRANDS INC-A,USD,19/6/2024, 263.00 , (180),0
Sell,FGI,LGT,Equities,27 HK Equity,GALAXY ENTERTAINMENT GROUP L,HKD,19/6/2024, 39.20 ," (20,000)",0
Sell,FGI,LGT,Equities,2388 HK Equity,BOC HONG KONG HOLDINGS LTD,HKD,19/6/2024, 24.50 ," (50,000)",0
Buy,FGI,LGT,Equities,GOOGL US Equity,ALPHABET INC-CL A,USD,21/6/2024, 175.00 , 400 ,0
Sell,FGI,LGT,Equities,27 HK Equity,GALAXY ENTERTAINMENT GROUP L,HKD,21/6/2024, 38.80 ," (15,000)",0
Sell,FGI,LGT,Cash,Cash - USD,Cash - USD,USD,21/6/2024," 1,000,000.00 ", (1),0
Buy,Personal,LGT,Equities,PDD US Equity,PDD HOLDINGS INC,USD,24/6/2024, 143.00 , 500 ,0
Buy,Sinowell,LGT,Equities,PDD US Equity,PDD HOLDINGS INC,USD,24/6/2024, 143.00 , 500 ,0
Sell,Sinowell,HSBC,Bonds,ROADKG 6.7 09/30/24 Corp,ROADKG 6.7 09/30/24 Corp,USD,24/6/2024, 52.58 ," (200,000)",0
Buy,Personal,HSBC,Equities,PDD US Equity,PDD HOLDINGS INC,USD,27/6/2024, 140.99 , 500 ,0
Buy,Sinowell,HSBC,Equities,PDD US Equity,PDD HOLDINGS INC,USD,27/6/2024, 141.00 , 500 ,0
Sell,Personal,HSBC,Equities,576 HK Equity,ZHEJIANG EXPRESSWAY CO-H,HKD,27/6/2024, 5.15 ," (150,000)",0
Sell,Sinowell,HSBC,Equities,576 HK Equity,ZHEJIANG EXPRESSWAY CO-H,HKD,27/6/2024, 5.15 ," (120,000)",0
Sell,Personal,HSBC,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,27/6/2024, 5.34 ," (100,000)",0
Sell,Sinowell,HSBC,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,27/6/2024, 5.34 ," (100,000)",0
Buy,FGI,LGT,Equities,DELL US Equity,DELL TECHNOLOGIES -C,USD,28/6/2024, 138.88 , 700 ,0
Sell,FGI,LGT,Equities,TAP US Equity,MOLSON COORS BEVERAGE CO - B,USD,28/6/2024, 50.31 ," (2,400)",0
Sell,FGI,LGT,Equities,STZ US Equity,CONSTELLATION BRANDS INC-A,USD,28/6/2024, 256.00 , (300),0
Sell,FGI,LGT,Cash,Cash - USD,Cash - USD,USD,28/6/2024," 2,000,000.00 ", (1),0
0,FGI,LGT,Cash,Cash - CAD,Cash - CAD,CAD,3/7/2024, 0.01 , 1 ,0
Buy,Personal,HSBC,Equities,DELL US Equity,DELL TECHNOLOGIES -C,USD,3/7/2024, 137.00 , 700 ,0
Buy,Sinowell,HSBC,Equities,DELL US Equity,DELL TECHNOLOGIES -C,USD,3/7/2024, 137.00 , 700 ,0
Sell,Personal,HSBC,Equities,STZ US Equity,CONSTELLATION BRANDS INC-A,USD,3/7/2024, 261.19 , (200),0
Sell,Sinowell,HSBC,Equities,STZ US Equity,CONSTELLATION BRANDS INC-A,USD,3/7/2024, 261.19 , (180),0
0,Personal,LGT,Cash,Cash - CAD,Cash - CAD,CAD,3/7/2024, 0.01 , 1 ,0
0,Sinowell,LGT,Cash,Cash - CAD,Cash - CAD,CAD,3/7/2024, 0.01 , 1 ,0
Buy,FGI,LGT,Equities,OXY US Equity,OCCIDENTAL PETROLEUM CORP,USD,4/7/2024, 62.25 ," 1,000 ",0
Buy,Personal,HSBC,Equities,OXY US Equity,OCCIDENTAL PETROLEUM CORP,USD,4/7/2024, 62.33 ," 1,200 ",0
Buy,Sinowell,HSBC,Equities,OXY US Equity,OCCIDENTAL PETROLEUM CORP,USD,4/7/2024, 62.33 ," 1,200 ",0
Buy,FGI,LGT,Equities,WCP CN Equity,WHITECAP RESOURCES INC,CAD,4/7/2024, 10.20 ," 9,000 ",0
Buy,Personal,HSBC,Equities,WCP CN Equity,WHITECAP RESOURCES INC,CAD,4/7/2024, 10.22 ," 9,000 ",0
Buy,Sinowell,HSBC,Equities,WCP CN Equity,WHITECAP RESOURCES INC,CAD,4/7/2024, 10.22 ," 9,000 ",0
Buy,FGI,LGT,Equities,PDD US Equity,PDD HOLDINGS INC,USD,4/7/2024, 138.00 , 600 ,0
Buy,FGI,LGT,Cash,Cash - CAD,Cash - CAD,CAD,4/7/2024," 91,800.00 ", 1 ,0
Sell,FGI,LGT,Cash,Cash - HKD,Cash - HKD,HKD,4/7/2024," 526,243.50 ", (1),0
Buy,Personal,HSBC,Cash,Cash - CAD,Cash - CAD,CAD,4/7/2024," 92,398.92 ", 1 ,0
Sell,Personal,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,4/7/2024," 529,676.81 ", (1),0
Buy,Sinowell,HSBC,Cash,Cash - CAD,Cash - CAD,CAD,4/7/2024," 92,347.92 ", 1 ,0
Sell,Sinowell,HSBC,Cash,Cash - HKD,Cash - HKD,HKD,4/7/2024," 529,376.14 ", (1),0
Sell,FGI,LGT,Equities,2388 HK Equity,BOC HONG KONG HOLDINGS LTD,HKD,4/7/2024," 20,953.50 ", (1),0
Sell,FGI,LGT,Equities,2388 HK Equity,BOC HONG KONG HOLDINGS LTD,HKD,4/7/2024, -   , 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,4/7/2024," 20,953.50 ", 1 ,0
Sell,Personal,HSBC,Equities,TAP US Equity,MOLSON COORS BEVERAGE CO - B,USD,3/7/2024, 51.13 ," (1,600)",0
Sell,Sinowell,HSBC,Equities,TAP US Equity,MOLSON COORS BEVERAGE CO - B,USD,3/7/2024, 51.13 ," (1,400)",0
Sell,Personal,HSBC,Equities,5 HK Equity,HSBC HOLDINGS PLC,HKD,5/7/2024, 68.75 ," (10,000)",0
Sell,Sinowell,HSBC,Equities,5 HK Equity,HSBC HOLDINGS PLC,HKD,3/7/2024, 68.75 ," (10,000)",0
Buy,FGI,LGT,Equities,700 HK Equity,TENCENT HOLDINGS LTD,HKD,5/7/2024, 381.00 ," 1,500 ",0
Sell,FGI,LGT,Equities,3968 HK Equity,CHINA MERCHANTS BANK-H,HKD,5/7/2024," 42,358.56 ", (1),0
Sell,FGI,LGT,Equities,3968 HK Equity,CHINA MERCHANTS BANK-H,HKD,5/7/2024, -   , 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,5/7/2024," 42,358.56 ", 1 ,0
Sell,Personal,LGT,Equities,3968 HK Equity,CHINA MERCHANTS BANK-H,HKD,5/7/2024," 44,476.49 ", (1),0
Sell,Personal,LGT,Equities,3968 HK Equity,CHINA MERCHANTS BANK-H,HKD,5/7/2024, -   , 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,5/7/2024," 44,476.49 ", 1 ,0
Sell,Sinowell,LGT,Equities,3968 HK Equity,CHINA MERCHANTS BANK-H,HKD,5/7/2024," 84,717.12 ", (1),0
Sell,Sinowell,LGT,Equities,3968 HK Equity,CHINA MERCHANTS BANK-H,HKD,5/7/2024, -   , 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,5/7/2024," 84,717.12 ", 1 ,0
Sell,FGI,LGT,Equities,1398 HK Equity,IND & COMM BK OF CHINA-H,HKD,8/7/2024," 226,731.71 ", (1),0
Sell,FGI,LGT,Equities,1398 HK Equity,IND & COMM BK OF CHINA-H,HKD,8/7/2024, -   , 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,8/7/2024," 226,731.71 ", 1 ,0
Sell,Personal,HSBC,Equities,1398 HK Equity,IND & COMM BK OF CHINA-H,HKD,8/7/2024," 170,460.12 ", (1),0
Sell,Personal,HSBC,Equities,1398 HK Equity,IND & COMM BK OF CHINA-H,HKD,8/7/2024, -   , 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,8/7/2024," 170,460.12 ", 1 ,0
Sell,Sinowell,HSBC,Equities,1398 HK Equity,IND & COMM BK OF CHINA-H,HKD,8/7/2024," 65,814.72 ", (1),0
Sell,Sinowell,HSBC,Equities,1398 HK Equity,IND & COMM BK OF CHINA-H,HKD,8/7/2024, -   , 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),HKD,8/7/2024," 65,814.72 ", 1 ,0
Sell,FGI,LGT,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,9/7/2024, 5.33 ," (100,000)",0
Buy,FGI,LGT,Equities,OXY US Equity,OCCIDENTAL PETROLEUM CORP,USD,10/7/2024, 61.00 , 700 ,0
Sell,FGI,LGT,Equities,5 HK Equity,HSBC HOLDINGS PLC,HKD,10/7/2024, 66.70 ," (10,000)",0
Sell,FGI,LGT,Equities,728 HK Equity,CHINA TELECOM CORP LTD-H,HKD,10/7/2024, 4.80 ," (120,000)",0
Sell,Personal,HSBC,Derivatives,FCN 2899 HK Equity 20240812,FCN 2899 HK Equity 20240812,HKD,15/7/2024," 1,028,623.20 ", (1),0
Sell,Sinowell,HSBC,Derivatives,FCN 2899 HK Equity 20240812,FCN 2899 HK Equity 20240812,HKD,15/7/2024," 1,028,623.20 ", (1),0
Buy,FGI,LGT,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,15/7/2024, 5.08 ," 60,000 ",0
Buy,FGI,LGT,Equities,9961 HK Equity,TRIP.COM GROUP LTD,HKD,16/7/2024, 375.00 ," 1,500 ",0
Sell,FGI,LGT,Equities,KHC US Equity,KRAFT HEINZ CO/THE,USD,18/7/2024, 34.00 ," (2,000)",0
Buy,FGI,LGT,Equities,1109 HK Equity,CHINA RESOURCES LAND LTD,HKD,19/7/2024, 25.50 ," 25,000 ",0
Buy,Personal,HSBC,Equities,1109 HK Equity,CHINA RESOURCES LAND LTD,HKD,19/7/2024, 25.55 ," 25,000 ",0
Buy,Sinowell,HSBC,Equities,1109 HK Equity,CHINA RESOURCES LAND LTD,HKD,19/7/2024, 25.55 ," 25,000 ",0
Sell,Personal,HSBC,Equities,1299 HK Equity,AIA GROUP LTD,HKD,19/7/2024, 54.00 ," (12,000)",0
Sell,Sinowell,HSBC,Equities,1299 HK Equity,AIA GROUP LTD,HKD,19/7/2024, 54.00 ," (10,000)",0
Sell,Personal,HSBC,Equities,KHC US Equity,KRAFT HEINZ CO/THE,USD,19/7/2024, 34.00 ," (2,000)",0
Sell,Sinowell,HSBC,Equities,KHC US Equity,KRAFT HEINZ CO/THE,USD,19/7/2024, 34.00 ," (2,000)",0
Sell,FGI,LGT,Equities,KHC US Equity,KRAFT HEINZ CO/THE,USD,24/7/2024, 32.85 ," (2,000)",0
Sell,FGI,LGT,Equities,9988 HK Equity,ALIBABA GROUP HOLDING LTD,HKD,26/7/2024, 73.70 ," (10,000)",0
Sell,Personal,HSBC,Equities,9988 HK Equity,ALIBABA GROUP HOLDING LTD,HKD,26/7/2024, 73.30 ," (12,000)",0
Sell,Sinowell,HSBC,Equities,9988 HK Equity,ALIBABA GROUP HOLDING LTD,HKD,26/7/2024, 73.32 ," (12,000)",0
Sell,FGI,LGT,Equities,3968 HK Equity,CHINA MERCHANTS BANK-H,HKD,26/7/2024, 32.00 ," (20,000)",0
Sell,Personal,HSBC,Equities,3968 HK Equity,CHINA MERCHANTS BANK-H,HKD,26/7/2024, 32.00 ," (21,000)",0
Sell,Sinowell,HSBC,Equities,3968 HK Equity,CHINA MERCHANTS BANK-H,HKD,26/7/2024, 32.00 ," (40,000)",0
Sell,FGI,LGT,Cash,Cash - Accrued Dividend (ZJ Expressway),Cash - Accrued Dividend (ZJ Expressway),HKD,26/7/2024, (1.00)," 88,098 ",0
Sell,Personal,HSBC,Cash,Cash - Accrued Dividend (ZJ Expressway),Cash - Accrued Dividend (ZJ Expressway),HKD,26/7/2024, (1.00)," 52,859 ",0
Sell,Sinowell,HSBC,Cash,Cash - Accrued Dividend (ZJ Expressway),Cash - Accrued Dividend (ZJ Expressway),HKD,26/7/2024, (1.00)," 42,287 ",0
Sell,FGI,LGT,Cash,Cash - Accrued Dividend (HSBC),Cash - Accrued Dividend (HSBC),USD,26/7/2024, (1.00)," 26,660 ",0
Sell,Personal,HSBC,Cash,Cash - Accrued Dividend (HSBC),Cash - Accrued Dividend (HSBC),USD,26/7/2024, (1.00)," 18,228 ",0
Sell,Sinowell,HSBC,Cash,Cash - Accrued Dividend (HSBC),Cash - Accrued Dividend (HSBC),USD,26/7/2024, (1.00)," 16,988 ",0
Sell,FGI,LGT,Equities,DELL US Equity,DELL TECHNOLOGIES -C,USD,30/7/2024, 113.00 , (700),0
Sell,Personal,HSBC,Equities,1299 HK Equity,AIA GROUP LTD,HKD,31/7/2024, 52.45 ," (20,000)",0
Sell,Sinowell,HSBC,Equities,1299 HK Equity,AIA GROUP LTD,HKD,31/7/2024, 52.43 ," (20,000)",0
Sell,FGI,LGT,Equities,1398 HK Equity,IND & COMM BK OF CHINA-H,HKD,31/7/2024, 4.35 ," (200,000)",0
Sell,Personal,HSBC,Equities,1398 HK Equity,IND & COMM BK OF CHINA-H,HKD,31/7/2024, 4.34 ," (200,000)",0
Sell,Sinowell,HSBC,Equities,1398 HK Equity,IND & COMM BK OF CHINA-H,HKD,31/7/2024, 4.35 ," (100,000)",0
Sell,FGI,LGT,Equities,941 HK Equity,CHINA MOBILE LTD-H,HKD,31/7/2024, 72.80 ," (10,000)",0
Sell,Personal,HSBC,Equities,941 HK Equity,CHINA MOBILE LTD-H,HKD,31/7/2024, 72.70 ," (10,000)",0
Sell,Sinowell,HSBC,Equities,941 HK Equity,CHINA MOBILE LTD-H,HKD,31/7/2024, 72.70 ," (10,000)",0
Buy,Personal,HSBC,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,31/7/2024, 5.44 ," 100,000 ",0
Buy,Sinowell,HSBC,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,31/7/2024, 5.44 ," 100,000 ",0
Sell,FGI,LGT,Equities,1299 HK Equity,AIA GROUP LTD,HKD,1/8/2024, 52.90 ," (10,000)",0
Buy,FGI,LGT,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,1/8/2024, 5.45 ," 50,000 ",0
Sell,FGI,LGT,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,2/8/2024, 5.70 ," (60,000)",0
Sell,FGI,LGT,Bonds,US912810TW80 Govt,US TREASURY N/B,USD,2/8/2024, 105.74 ," (100,000)",0
Sell,Personal,HSBC,Bonds,US912810TW80 Govt,US TREASURY N/B,USD,2/8/2024, 105.54 ," (75,000)",0
Sell,FGI,LGT,Bonds,US912810TD00 Govt,US TREASURY N/B,USD,2/8/2024, 66.89 ," (150,000)",0
Sell,Personal,HSBC,Bonds,US912810TD00 Govt,US TREASURY N/B,USD,2/8/2024, 66.77 ," (100,000)",0
Sell,FGI,LGT,Equities,2388 HK Equity,BOC HONG KONG HOLDINGS LTD,HKD,2/8/2024, 22.20 ," (18,300)",0
Sell,FGI,LGT,Equities,WCP CN Equity,WHITECAP RESOURCES INC,USD,1/8/2024, 396.52 , (1),0
Sell,FGI,LGT,Equities,WCP CN Equity,WHITECAP RESOURCES INC,USD,1/8/2024, -   , 1 ,0
Buy,FGI,LGT,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),USD,1/8/2024, 396.52 , 1 ,0
Sell,Personal,HSBC,Equities,WCP CN Equity,WHITECAP RESOURCES INC,USD,1/8/2024, 396.52 , (1),0
Sell,Personal,HSBC,Equities,WCP CN Equity,WHITECAP RESOURCES INC,USD,1/8/2024, -   , 1 ,0
Buy,Personal,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),USD,1/8/2024, 396.52 , 1 ,0
Sell,Sinowell,HSBC,Equities,WCP CN Equity,WHITECAP RESOURCES INC,USD,1/8/2024, 396.52 , (1),0
Sell,Sinowell,HSBC,Equities,WCP CN Equity,WHITECAP RESOURCES INC,USD,1/8/2024, -   , 1 ,0
Buy,Sinowell,HSBC,Cash,Cash - Accrued Dividend (Others),Cash - Accrued Dividend (Others),USD,1/8/2024, 396.52 , 1 ,0
Sell,FGI,LGT,Equities,5 HK Equity,HSBC HOLDINGS PLC,HKD,5/8/2024, 62.00 ," (16,800)",0
Sell,FGI,LGT,Equities,9961 HK Equity,TRIP.COM GROUP LTD,HKD,5/8/2024, 310.20 ," (3,000)",0
Sell,FGI,LGT,Equities,1299 HK Equity,AIA GROUP LTD,HKD,5/8/2024, 52.30 ," (10,000)",0
Sell,Personal,HSBC,Equities,5 HK Equity,HSBC HOLDINGS PLC,HKD,6/8/2024, 63.00 ," (8,800)",0
Sell,Sinowell,HSBC,Equities,5 HK Equity,HSBC HOLDINGS PLC,HKD,6/8/2024, 63.00 ," (8,800)",0
Sell,Personal,HSBC,Equities,9961 HK Equity,TRIP.COM GROUP LTD,HKD,6/8/2024, 316.00 ," (1,500)",0
Sell,Sinowell,HSBC,Equities,9961 HK Equity,TRIP.COM GROUP LTD,HKD,6/8/2024, 316.00 ," (1,500)",0
Sell,Personal,HSBC,Equities,1109 HK Equity,CHINA RESOURCES LAND LTD,HKD,6/8/2024, 22.60 ," (35,000)",0
Sell,FGI,LGT,Equities,FIS US Equity,FIDELITY NATIONAL INFO SERV,USD,6/8/2024, 73.00 , (900),0
Sell,Personal,HSBC,Equities,1299 HK Equity,AIA GROUP LTD,HKD,7/8/2024, 52.00 ," (16,000)",0
Sell,Sinowell,HSBC,Equities,1299 HK Equity,AIA GROUP LTD,HKD,7/8/2024, 52.00 ," (16,000)",0
Sell,FGI,LGT,Equities,EWY US Equity,ISHARES MSCI SOUTH KOREA ETF,USD,7/8/2024, 59.75 ," (2,000)",0
Sell,Personal,HSBC,Equities,EWY US Equity,ISHARES MSCI SOUTH KOREA ETF,USD,7/8/2024, 59.30 ," (2,000)",0
Sell,Sinowell,HSBC,Equities,EWY US Equity,ISHARES MSCI SOUTH KOREA ETF,USD,7/8/2024, 59.30 ," (2,000)",0
Sell,FGI,LGT,Equities,OXY US Equity,OCCIDENTAL PETROLEUM CORP,USD,7/8/2024, 56.50 ," (1,000)",0
Sell,Personal,HSBC,Equities,OXY US Equity,OCCIDENTAL PETROLEUM CORP,USD,7/8/2024, 56.50 ," (1,200)",0
Sell,Sinowell,HSBC,Equities,OXY US Equity,OCCIDENTAL PETROLEUM CORP,USD,7/8/2024, 56.50 , (600),0
Sell,Personal,HSBC,Equities,DELL US Equity,DELL TECHNOLOGIES -C,USD,7/8/2024, 94.50 , (700),0
Sell,Sinowell,HSBC,Equities,DELL US Equity,DELL TECHNOLOGIES -C,USD,7/8/2024, 95.00 , (700),0
Sell,FGI,LGT,Equities,700 HK Equity,TENCENT HOLDINGS LTD,HKD,8/8/2024, 371.00 ," (1,200)",0
Sell,FGI,LGT,Equities,1109 HK Equity,CHINA RESOURCES LAND LTD,HKD,9/8/2024, 23.60 ," (7,000)",0
Sell,Sinowell,HSBC,Equities,1109 HK Equity,CHINA RESOURCES LAND LTD,HKD,9/8/2024, 23.00 ," (30,000)",0
Sell,Personal,HSBC,Equities,700 HK Equity,TENCENT HOLDINGS LTD,HKD,9/8/2024, 370.60 ," (1,500)",0
Sell,Sinowell,HSBC,Equities,700 HK Equity,TENCENT HOLDINGS LTD,HKD,9/8/2024, 370.40 ," (1,500)",0
Sell,FGI,LGT,Equities,OXY US Equity,OCCIDENTAL PETROLEUM CORP,USD,9/8/2024, 59.00 , (700),0
Sell,Sinowell,HSBC,Equities,OXY US Equity,OCCIDENTAL PETROLEUM CORP,USD,9/8/2024, 59.00 , (600),0
Buy,FGI,LGT,Equities,7500 HK Equity,CSOP HANG SENG  INDEX  DAI-H,HKD,9/8/2024, 5.51 ," 50,000 ",0
Sell,FGI,LGT,Equities,GOOGL US Equity,ALPHABET INC-CL A,USD,12/8/2024, 160.64 , (400),0
Sell,Personal,HSBC,Equities,GOOGL US Equity,ALPHABET INC-CL A,USD,12/8/2024, 160.75 , (300),0
Sell,Sinowell,HSBC,Equities,GOOGL US Equity,ALPHABET INC-CL A,USD,12/8/2024, 161.00 , (300),0
Sell,FGI,LGT,Equities,1299 HK Equity,AIA GROUP LTD,HKD,13/8/2024, 52.55 ," (10,000)",0
Sell,Personal,HSBC,Equities,1299 HK Equity,AIA GROUP LTD,HKD,13/8/2024, 52.80 ," (6,000)",0
Sell,Sinowell,HSBC,Equities,1299 HK Equity,AIA GROUP LTD,HKD,13/8/2024, 52.80 ," (6,000)",0
Sell,FGI,LGT,Derivatives,EIDO US Equity,ISHARES MSCI INDONESIA ETF,USD,14/8/2024, 21.00 ," (5,000)",0
Sell,Personal,HSBC,Derivatives,EIDO US Equity,ISHARES MSCI INDONESIA ETF,USD,14/8/2024, 21.00 ," (3,000)",0
Sell,Sinowell,HSBC,Derivatives,EIDO US Equity,ISHARES MSCI INDONESIA ETF,USD,14/8/2024, 21.00 ," (3,000)",0
Sell,FGI,LGT,Derivatives,EWY US Equity,ISHARES MSCI SOUTH KOREA ETF,USD,14/8/2024, 63.50 ," (1,200)",0
Sell,FGI,LGT,Equities,1109 HK Equity,CHINA RESOURCES LAND LTD,HKD,14/8/2024, 23.00 ," (40,000)",0
Sell,Personal,HSBC,Equities,1109 HK Equity,CHINA RESOURCES LAND LTD,HKD,14/8/2024, 23.00 ," (20,000)",0
Sell,Sinowell,HSBC,Equities,1109 HK Equity,CHINA RESOURCES LAND LTD,HKD,14/8/2024, 22.55 ," (33,000)",0
Sell,FGI,LGT,Equities,PDD US Equity,PDD HOLDINGS INC,USD,14/8/2024, 144.57 , (600),0
Sell,Personal,HSBC,Equities,PDD US Equity,PDD HOLDINGS INC,USD,14/8/2024, 144.60 , (500),0
Sell,Sinowell,HSBC,Equities,PDD US Equity,PDD HOLDINGS INC,USD,14/8/2024, 144.55 , (500),0
Sell,FGI,LGT,Equities,941 HK Equity,CHINA MOBILE LTD-H,HKD,15/8/2024, 74.00 ," (9,000)",0
Sell,Personal,HSBC,Equities,941 HK Equity,CHINA MOBILE LTD-H,HKD,15/8/2024, 74.25 ," (7,000)",0
Sell,Sinowell,HSBC,Equities,941 HK Equity,CHINA MOBILE LTD-H,HKD,15/8/2024, 74.25 ," (7,000)",0
Sell,FGI,LGT,Equities,SMSN LI Equity,SAMSUNG ELECTR-GDR REG S,USD,15/8/2024," 1,420.00 ", (50),0
Sell,Personal,HSBC,Equities,SMSN LI Equity,SAMSUNG ELECTR-GDR REG S,USD,16/8/2024," 1,430.00 ", (75),0
